,artist,date,id,image,painting
6215,"Anonymous painter of Florence, 15th century",1451,6235,http://nrs.harvard.edu/urn-3:VIT.BB:4904874,Madonna and Child
6216,"Near Veronese, Paolo",1548,6236,http://nrs.harvard.edu/urn-3:VIT.BB:10610940,St. George
6217,"Luini, Bernardino",1480,6237,http://nrs.harvard.edu/urn-3:VIT.BB:10522093,Christ among Doctors
6218,Moretto da Brescia,1516,6238,http://nrs.harvard.edu/urn-3:VIT.BB:10526330,Young woman holding gloves
6219,"Beccafumi, Domenico",1506,6239,http://nrs.harvard.edu/urn-3:VIT.BB:9450673,Studies for two male figures
6220,"Veronese, Paolo",1548,6240,http://nrs.harvard.edu/urn-3:VIT.BB:10591380,Studies of figures and architecture
6221,"Near Luini, Bernardino",1480,6241,http://nrs.harvard.edu/urn-3:VIT.BB:10522131,The Infant St. John with a lamb
6222,"Near Botticini, Francesco",1476,6242,http://nrs.harvard.edu/urn-3:VIT.BB:4876723,Assumption of the Virgin with St. Thomas receiving the girdle
6223,"Anonymous painter of Venice, 15th century",1401,6243,http://nrs.harvard.edu/urn-3:VIT.BB:10593689,Adoration of the shepherds
6224,"Near Bugiardini, Giuliano",1501,6244,http://nrs.harvard.edu/urn-3:VIT.BB:4894362,Holy Family with the Infant St. John
6225,? Filippo da Verona,1509,6245,http://nrs.harvard.edu/urn-3:VIT.BB:8719873,Madonna and Child with St. John the Baptist and St. Jerome
6226,"Veronese, Paolo",1557,6246,http://nrs.harvard.edu/urn-3:VIT.BB:10591050,Holy family with the Infant St. John and St. Barbara
6227,Giampietrino,1520,6247,http://nrs.harvard.edu/urn-3:VIT.BB:10522956,St. Mary Magdalene
6228,"Barbari, Jacopo de'",1490,6248,http://nrs.harvard.edu/urn-3:VIT.BB:8718089,Bust of Lucretia
6229,"Circle of Pitati, Bonifazio",1530,6249,http://nrs.harvard.edu/urn-3:VIT.BB:10589975,Christ and the Samaritan woman
6230,"Bellini, Giovanni",1451,6250,http://nrs.harvard.edu/urn-3:VIT.BB:8706036,Adoration of the Magi
6231,"Aspertini, Amico",1492,6251,http://nrs.harvard.edu/urn-3:VIT.BB:10582784,Bust of a young man in a hat
6232,? Francesco di Giorgio Martini,1459,6252,http://nrs.harvard.edu/urn-3:VIT.BB:9435040,Study for a female and a male nude
6233,Master of the Lazzaroni Madonna,1395,6253,http://nrs.harvard.edu/urn-3:VIT.BB:4904526,Madonna and Child Enthroned with four saints and angels; Nativity; Christ on the Cross; Annunciation
6234,"Girolamo da Treviso, the younger",1515,6254,http://nrs.harvard.edu/urn-3:VIT.BB:8748121,Mystic Marriage of St. Catherine
6235,Correggio,1500,6255,http://nrs.harvard.edu/urn-3:VIT.BB:10586592,Cupid
6236,"? Anonymous painter of Umbria, 15th century",1401,6256,http://nrs.harvard.edu/urn-3:VIT.BB:8095079,Ecce Homo
6237,"Circle of Bellini, Giovanni",1451,6257,http://nrs.harvard.edu/urn-3:VIT.BB:8706262,Madonna and Blessing Child Enthroned
6238,"Anonymous painter of Florence, 14th century",1301,6258,http://nrs.harvard.edu/urn-3:VIT.BB:4893640,Coronation of the Virgin
6239,Giovanni di Pietro (Lo Spagna),1511,6259,http://nrs.harvard.edu/urn-3:VIT.BB:8087643,Blessed John of Capistrano; St. Catherine; Blessed Bernardino da Feltre
6240,Giovanni dal Ponte,1405,6260,http://nrs.harvard.edu/urn-3:VIT.BB:4828242,Episodes from the story of Judith and Holofernes
6241,"Bassano, Leandro",1575,6261,http://nrs.harvard.edu/urn-3:VIT.BB:10590493,Man with ship and townscape
6242,"Anonymous painter of Venice, 14th century",1301,6262,http://nrs.harvard.edu/urn-3:VIT.BB:10593647,Madonna and Child
6243,"After Bergognone, Ambrogio",1480,6263,http://nrs.harvard.edu/urn-3:VIT.BB:10519656,St. John the Evangelist
6244,Circle of Jacopo da Valenza,1485,6264,http://nrs.harvard.edu/urn-3:VIT.BB:8718859,Deposition
6245,"Tintoretto, Jacopo",1537,6265,http://nrs.harvard.edu/urn-3:VIT.BB:10590758,Madonna and Child with St. Francis
6246,Attributed to Fiorenzo di Lorenzo,1491,6266,http://nrs.harvard.edu/urn-3:VIT.BB:8075802,Madonna and Child
6247,"Moroni, Giovanni Battista",1565,6267,http://nrs.harvard.edu/urn-3:VIT.BB:10525921,Bust of Basilio Zanchi
6248,"? Cariani, Giovanni",1505,6268,http://nrs.harvard.edu/urn-3:VIT.BB:8738378,The lovers and the pilgrim
6249,Master of the Lazzaroni Madonna,1395,6269,http://nrs.harvard.edu/urn-3:VIT.BB:4904594,Coronation of the Virgin with eight saints and two angels; Adoration of the magi; Christ on the Cross; Christ Blessing; Angel of the Annunciation; Virgin Annunciate
6250,"Anonymous painter of Tuscany, 16th century",1501,6270,http://nrs.harvard.edu/urn-3:VIT.BB:4894416,St. John the Baptist in the wilderness
6251,"Brusasorci, Domenico",1541,6271,http://nrs.harvard.edu/urn-3:VIT.BB:10532198,Bust of a bearded man holding a letter
6252,"Circle of Bellini, Giovanni",1451,6272,http://nrs.harvard.edu/urn-3:VIT.BB:8717885,Madonna and Child Blessing
6253,? Anonymous painter of Central Italy,1501,6273,http://nrs.harvard.edu/urn-3:VIT.BB:8095404,Madonna and Child in glory with St. Ambrose and St. Francis
6254,"Pirez, Alvaro",1411,6274,http://nrs.harvard.edu/urn-3:VIT.BB:4828148,Madonna and Child Enthroned with St. Peter and St. Paul; Angel of Annunciation; Virgin Annunciate
6255,"Near Sogliani, Giovanni Antonio",1501,6275,http://nrs.harvard.edu/urn-3:VIT.BB:4900989,Madonna and Child with the Infant St. John
6256,"Francia, Francesco",1511,6276,http://nrs.harvard.edu/urn-3:VIT.BB:10582858,Isabella d'Este Gonzaga
6257,Near Pietro di Domenico,1477,6277,http://nrs.harvard.edu/urn-3:VIT.BB:9435100,Madonna and Child with two saints
6258,"Sellaio, Jacopo del",1470,6278,http://nrs.harvard.edu/urn-3:VIT.BB:4890552,Adoration of the Child
6259,Follower of Duccio,1301,6279,http://nrs.harvard.edu/urn-3:VIT.BB:9295306,Madonna and Child
6260,Lorenzo Veneziano,1356,6280,http://nrs.harvard.edu/urn-3:VIT.BB:8707827,St. Nicholas
6261,"Anonymous painter of Lombardy, 15th century",1401,6281,http://nrs.harvard.edu/urn-3:VIT.BB:10530759,King David
6262,"Near Mantegna, Andrea",1451,6282,http://nrs.harvard.edu/urn-3:VIT.BB:10536064,Mourning over the Dead Christ
6263,Copy after Michelangelo,1541,6283,http://nrs.harvard.edu/urn-3:VIT.BB:4894118,Head of Cleopatra
6264,"Farinati, Paolo",1552,6284,http://nrs.harvard.edu/urn-3:VIT.BB:10533809,Ceres
6265,"Zelotti, Giovanni Battista",1546,6285,http://nrs.harvard.edu/urn-3:VIT.BB:10591436,God the Father appearing to three saints
6266,Master of the Pala Sforzesca,1485,6286,http://nrs.harvard.edu/urn-3:VIT.BB:10521939,Man of Sorrows
6267,"Marconi, Rocco",1504,6287,http://nrs.harvard.edu/urn-3:VIT.BB:8748309,Madonna and Child Blessing
6268,"Machuca, Pedro",1526,6288,http://nrs.harvard.edu/urn-3:VIT.BB:8095121,Christ on the Cross with the Virgin and St. John the Evangelist
6269,Ugolino da Siena,1317,6289,http://nrs.harvard.edu/urn-3:VIT.BB:9295404,Madonna and Child
6270,Follower of Leonardo da Vinci,1510,6290,http://nrs.harvard.edu/urn-3:VIT.BB:4875584,Madonna and Child with St. Anne
6271,Near Raphael,1501,6291,http://nrs.harvard.edu/urn-3:VIT.BB:8088812,Man swinging a mace
6272,"Manner of Angelico, Fra",1920,6292,http://nrs.harvard.edu/urn-3:VIT.BB:4838944,Madonna and Child with a pomegranate
6273,"Workshop of Botticelli, Sandro",1491,6293,http://nrs.harvard.edu/urn-3:VIT.BB:4890430,Virgin adoring the Christ Child with the Young St. John the Baptist
6274,"Bassano, Leandro",1575,6294,http://nrs.harvard.edu/urn-3:VIT.BB:10590459,Annunciation to the shepherds
6275,"Near Franchi, Rossello di Jacopo",1390,6295,http://nrs.harvard.edu/urn-3:VIT.BB:4838784,Coronation of the Virgin with eight saints and four angels
6276,Attributed to Lorenzo d'Alessandro da San Severino,1401,6296,http://nrs.harvard.edu/urn-3:VIT.BB:8075408,Madonna and Child Enthroned; St. John the Baptist; St. Anthony Abbot
6277,"Anonymous painter of Venice, 16th century",1501,6297,http://nrs.harvard.edu/urn-3:VIT.BB:10593915,Prelate
6278,Parmigianino,1503,6298,http://nrs.harvard.edu/urn-3:VIT.BB:10580128,Madonna and Child
6279,"Vaga, Perino del",1540,6299,http://nrs.harvard.edu/urn-3:VIT.BB:8095139,Madonna and Child
6280,"Tintoretto, Jacopo",1537,6300,http://nrs.harvard.edu/urn-3:VIT.BB:10593056,Resurrection of Christ
6281,"Anonymous painter of Siena, 14th century",1301,6301,http://nrs.harvard.edu/urn-3:VIT.BB:9450777,Madonna and Child with a goldfinch and a saint
6282,"Peruzzi, Baldassare",1500,6302,http://nrs.harvard.edu/urn-3:VIT.BB:9435182,"Holy Family with St. Elizabeth, St. Zaccharias and the Infant St. John"
6283,? Romanino,1508,6303,http://nrs.harvard.edu/urn-3:VIT.BB:10523506,Madonna and Child enthroned
6284,"Near Tintoretto, Jacopo",1537,6304,http://nrs.harvard.edu/urn-3:VIT.BB:10593378,Man in armor resting his right arm on a helmet
6285,"School of Verrocchio, Andrea del",1476,6305,http://nrs.harvard.edu/urn-3:VIT.BB:4875386,Madonna and Child with St. John the Baptist
6286,"Follower of Ghirlandaio, Domenico",1491,6306,http://nrs.harvard.edu/urn-3:VIT.BB:4870859,Adoration of the shepherds
6287,Liberale da Verona,1501,6307,http://nrs.harvard.edu/urn-3:VIT.BB:10531039,St. Sebastian
6288,"Vivarini, Bartolomeo",1451,6308,http://nrs.harvard.edu/urn-3:VIT.BB:8708135,Madonna and Child with four angels
6289,"Schiavo, Paolo",1441,6309,http://nrs.harvard.edu/urn-3:VIT.BB:4838921,Madonna and Child Enthroned with two angels
6290,"Tintoretto, Jacopo",1537,6310,http://nrs.harvard.edu/urn-3:VIT.BB:10590963,Martyrdom of St. Nazarius and St. Celsus
6291,"Anonymous painter of Siena, 14th century",1301,6311,http://nrs.harvard.edu/urn-3:VIT.BB:9450532,Madonna and Child
6292,"Anonymous painter of Florence, 16th century",1491,6312,http://nrs.harvard.edu/urn-3:VIT.BB:4904209,Madonna and Child with St. Margaret and the Infant St. John
6293,"Lippi, Filippino",1491,6313,http://nrs.harvard.edu/urn-3:VIT.BB:4891612,Study for an ornamental structure
6294,Near Martino di Bartolomeo,1391,6314,http://nrs.harvard.edu/urn-3:VIT.BB:9429383,"Madonna and Child Enthroned with St. Bartholomew, St. John the Evangelist and two angels; Christ on the Cross between the Virgin and St. John the Evangelist; St. John the Baptist; Angel of Annunciation; female saint; Virgin Annunciate"
6295,"School of Pollaiuolo, Antonio",1451,6315,http://nrs.harvard.edu/urn-3:VIT.BB:4863414,Two nude warriors
6296,Bartolo di Fredi,1351,6316,http://nrs.harvard.edu/urn-3:VIT.BB:9297466,Man on horseback
6297,"Workshop of Allori, Alessandro",1591,6317,http://nrs.harvard.edu/urn-3:VIT.BB:4893750,Bianca Cappello with view of Florence in the background
6298,Follower of Leonardo da Vinci,1501,6318,http://nrs.harvard.edu/urn-3:VIT.BB:4875534,Madonna and Child with St. John the Baptist and two angels
6299,? Biagio d'Antonio,1451,6319,http://nrs.harvard.edu/urn-3:VIT.BB:4876580,Virgin adoring the Christ Child
6300,Attributed to Franciabigio,1501,6320,http://nrs.harvard.edu/urn-3:VIT.BB:4901274,Madonna and Child with the Infant St. John
6301,"Farinati, Paolo",1552,6321,http://nrs.harvard.edu/urn-3:VIT.BB:10532052,Group of figures praying and looking up (fragment)
6302,"Manner of Bellini, Giovanni",1451,6322,http://nrs.harvard.edu/urn-3:VIT.BB:8706216,Madonna and Child
6303,"Near Vasari, Giorgio",1501,6323,http://nrs.harvard.edu/urn-3:VIT.BB:4903030,Elderly man
6304,"Anonymous painter of North Italy, 16th century",1500,6324,http://nrs.harvard.edu/urn-3:VIT.BB:10536414,Annunciation
6305,"Marini da Cattaro, Lorenzo",1456,6325,http://nrs.harvard.edu/urn-3:VIT.BB:8707933,Holy Family
6306,Near Titian,1510,6326,http://nrs.harvard.edu/urn-3:VIT.BB:10581793,Girolamo Fracastoro
6307,"Anonymous painter of Florence, 15th century",1401,6327,http://nrs.harvard.edu/urn-3:VIT.BB:10728618,Story of Perseus
6308,Niccolò di Segna,1331,6328,http://nrs.harvard.edu/urn-3:VIT.BB:9295472,St. Dominic
6309,"Imitator of Botticelli, Sandro",1900,6329,http://nrs.harvard.edu/urn-3:VIT.BB:4890256,The centaur Chiron
6310,Copy after Correggio,1520,6330,http://nrs.harvard.edu/urn-3:VIT.BB:10586670,Madonna and Child with the Infant St. John
6311,"Sellaio, Arcangelo di Jacopo",1477,6331,http://nrs.harvard.edu/urn-3:VIT.BB:4904686,St. Mary of Egypt; St. Jerome
6312,Giovanni di Consalvo,1435,6332,http://nrs.harvard.edu/urn-3:VIT.BB:4454948,St. John the Baptist
6313,"Tintoretto, Domenico",1580,6333,http://nrs.harvard.edu/urn-3:VIT.BB:10593452,Merchant standing by a window and holding a handkerchief in his left hand
6314,Anonymous Veneto-Cretan painter,1920,6334,http://nrs.harvard.edu/urn-3:VIT.BB:10593953,Madonna and Child Blessing
6315,"Anonymous painter of Florence, 15th century",1491,6335,http://nrs.harvard.edu/urn-3:VIT.BB:4904900,Virgin adoring the Christ Child
6316,Sano di Pietro,1425,6336,http://nrs.harvard.edu/urn-3:VIT.BB:9431122,St. Donatus chastising the dragon
6317,"Cozzarelli, Guidoccio",1470,6337,http://nrs.harvard.edu/urn-3:VIT.BB:9431445,Measuring the Corn
6318,"Anonymous painter of Venice, 16th century",1501,6338,http://nrs.harvard.edu/urn-3:VIT.BB:10593831,Madonna and Child with two Saints
6319,"Bordone, Paris",1518,6339,http://nrs.harvard.edu/urn-3:VIT.BB:10591459,Courtesan with flowers tucked in her dress
6320,"Viti, Timoteo",1501,6340,http://nrs.harvard.edu/urn-3:VIT.BB:8083942,Standing male nude
6321,Alunno di Benozzo,1490,6341,http://nrs.harvard.edu/urn-3:VIT.BB:4870369,Man of Sorrows with the Virgin Mary and two angels
6322,"? Lotto, Lorenzo",1500,6342,http://nrs.harvard.edu/urn-3:VIT.BB:8747122,Man holding gloves
6323,"Ramenghi, Bartolomeo",1503,6343,http://nrs.harvard.edu/urn-3:VIT.BB:10580212,Deposition
6324,"Near Brini, Francesco",1551,6344,http://nrs.harvard.edu/urn-3:VIT.BB:4903193,Madonna and Child with the Infant St. John and an angel
6325,"Near Ferrari, Eusebio",1490,6345,http://nrs.harvard.edu/urn-3:VIT.BB:10511649,Three saints
6326,"Bassano, Leandro",1575,6346,http://nrs.harvard.edu/urn-3:VIT.BB:10590513,Bust of a bearded man wearing a collar
6327,Jacopo del Casentino,1326,6347,http://nrs.harvard.edu/urn-3:VIT.BB:4627271,Madonna and Child Enthroned with saints and angels
6328,Jacobello del Fiore,1407,6348,http://nrs.harvard.edu/urn-3:VIT.BB:8707863,Madonna of Mercy; St. James the Greater; St. Anthony Abbot
6329,"Anonymous painter of Verona, 15th century",1401,6349,http://nrs.harvard.edu/urn-3:VIT.BB:10533919,Madonna and Child enthroned with two angels
6330,"Anonymous painter of Venice, 16th century",1501,6350,http://nrs.harvard.edu/urn-3:VIT.BB:10593877,Alfonso II d'Este
6331,"After Botticelli, Sandro",1491,6351,http://nrs.harvard.edu/urn-3:VIT.BB:4890700,Virgil and Dante meet Geryon; the punishments of Usury
6332,"Francia, Giulio",1517,6352,http://nrs.harvard.edu/urn-3:VIT.BB:10583230,Birth of the Virgin
6333,After Piero di Cosimo,1491,6353,http://nrs.harvard.edu/urn-3:VIT.BB:4893430,Madonna and Child with a dove
6334,"Circle of Lippi, Filippino",1501,6354,http://nrs.harvard.edu/urn-3:VIT.BB:4894426,Holy Family with the Infant St. John
6335,Attributed to Raffaellino del Garbo,1491,6355,http://nrs.harvard.edu/urn-3:VIT.BB:4891408,"Pietà with St. John the Evangelist, St. Mary Magdalene, St. Benedict and St. Francis"
6336,"Tintoretto, Jacopo",1537,6356,http://nrs.harvard.edu/urn-3:VIT.BB:10592514,Assumption of the Virgin
6337,Attributed to Parmigianino,1503,6357,http://nrs.harvard.edu/urn-3:VIT.BB:10586786,Female nude
6338,Giampietrino,1520,6358,http://nrs.harvard.edu/urn-3:VIT.BB:10521989,St. Mary Magdalene reading a book
6339,"Copy after Conte, Jacopo del",1551,6359,http://nrs.harvard.edu/urn-3:VIT.BB:4894198,Portrait of Michelangelo
6340,"Morone, Domenico",1476,6360,http://nrs.harvard.edu/urn-3:VIT.BB:10531209,Baptism of Christ with three angels
6341,"After Romano, Giulio",1920,6361,http://nrs.harvard.edu/urn-3:VIT.BB:8094983,"Two lovers: illustration for ""Aretino's Postures"", sonnet n° 10"
6342,"Sustris, Lambert",1534,6362,http://nrs.harvard.edu/urn-3:VIT.BB:10590701,Birth of the thirteenth child
6343,Benvenuto di Giovanni,1456,6363,http://nrs.harvard.edu/urn-3:VIT.BB:9434876,St. Dominic
6344,Niccolò da Foligno,1451,6364,http://nrs.harvard.edu/urn-3:VIT.BB:8075448,St. John the Baptist crowned by two angels
6345,Workshop of Apollonio di Giovanni di Tommaso,1451,6365,http://nrs.harvard.edu/urn-3:VIT.BB:4863249,Madonna and Child with two angels
6346,Near Raphael,1501,6366,http://nrs.harvard.edu/urn-3:VIT.BB:8087479,Madonna and Child
6347,Near Perugino,1491,6367,http://nrs.harvard.edu/urn-3:VIT.BB:8087581,Three detail studies for a Crucifixion of Christ with St. Francis of Assisi
6348,"Near Tintoretto, Jacopo",1537,6368,http://nrs.harvard.edu/urn-3:VIT.BB:10592814,Bearded man in a fur lined coat sitting on a chair
6349,Anonymous painter of Ferrara and Bologna,1500,6369,http://nrs.harvard.edu/urn-3:VIT.BB:10579963,St. Sebastian
6350,"Campi, Giulio",1520,6370,http://nrs.harvard.edu/urn-3:VIT.BB:10526504,Bust of a man
6351,"Anonymous painter of Florence, 14th century",1301,6371,http://nrs.harvard.edu/urn-3:VIT.BB:10728558,"Christ on the Cross with the Virgin, St. Mary Magdalen, St. John the Evangelist and four angels"
6352,School of Raphael,1501,6372,http://nrs.harvard.edu/urn-3:VIT.BB:8087313,St. George slaying the dragon
6353,"Mainardi, Bastiano",1493,6373,http://nrs.harvard.edu/urn-3:VIT.BB:4875646,Adoration of the Shepherds
6354,"Luini, Bernardino",1480,6374,http://nrs.harvard.edu/urn-3:VIT.BB:10522043,Vanity and Modesty
6355,"Pitati, Bonifazio",1515,6375,http://nrs.harvard.edu/urn-3:VIT.BB:10589937,"Holy family with St. Dorothy, the Infant St. John, Tobias, and the Archangel Raphael"
6356,Master of the Panzano Triptych,1351,6376,http://nrs.harvard.edu/urn-3:VIT.BB:9297472,Annunciation; St. Lawrence; Christ Blessing
6357,"Near Luini, Bernardino",1480,6377,http://nrs.harvard.edu/urn-3:VIT.BB:10522129,Bust of St. Catherine of Alexandria
6358,"Near Pisano, Niccolò",1490,6378,http://nrs.harvard.edu/urn-3:VIT.BB:10586558,Madonna and Child
6359,Jacopo di Cione,1351,6379,http://nrs.harvard.edu/urn-3:VIT.BB:4626899,Madonna and Child with St. Laurence and St. Margaret; Mary; Man of Sorrows; St. John the Evangelist
6360,Workshop of Neroccio de' Landi,1467,6380,http://nrs.harvard.edu/urn-3:VIT.BB:9435078,Madonna and Child blessing with two saints
6361,Near Antonio de Saliba,1480,6381,http://nrs.harvard.edu/urn-3:VIT.BB:8718041,Madonna and Child
6362,"Boltraffio, Giovanni Antonio",1487,6382,http://nrs.harvard.edu/urn-3:VIT.BB:10523226,Madonna and Child with the Infant St. John
6363,Master of the Ranghiasci polyptych,1401,6383,http://nrs.harvard.edu/urn-3:VIT.BB:8075456,St. Lucy
6364,Near Bernardino de' Conti,1494,6384,http://nrs.harvard.edu/urn-3:VIT.BB:10521881,Madonna and Child
6365,"Near Carpaccio, Vittore",1475,6385,http://nrs.harvard.edu/urn-3:VIT.BB:8719229,"Sketches for an Annunciation, a martyrdom and other scenes"
6366,"Montagna, Bartolomeo",1470,6386,http://nrs.harvard.edu/urn-3:VIT.BB:8719937,Mystic Marriage of St. Catherine
6367,Near Filippo da Verona,1509,6387,http://nrs.harvard.edu/urn-3:VIT.BB:8719869,Story of vestal Claudia
6368,"Caliari, Carlo",1580,6388,http://nrs.harvard.edu/urn-3:VIT.BB:10591286,Standing nude woman seen from behind
6369,"Anonymous painter of Tuscany, 14th century",1341,6389,http://nrs.harvard.edu/urn-3:VIT.BB:4903993,Bishop saint
6370,"? Farinati, Paolo",1552,6390,http://nrs.harvard.edu/urn-3:VIT.BB:10531999,Madonna and Child with the Infant St. John
6371,"Lanino, Bernardino",1525,6391,http://nrs.harvard.edu/urn-3:VIT.BB:10511493,Madonna and Child
6372,"Workshop of Cima da Conegliano, Giovanni Battista",1480,6392,http://nrs.harvard.edu/urn-3:VIT.BB:8719835,Madonna and Child
6373,"Beccafumi, Domenico",1506,6393,http://nrs.harvard.edu/urn-3:VIT.BB:9436113,Bust of St. Bernardino
6374,"Boltraffio, Giovanni Antonio",1487,6394,http://nrs.harvard.edu/urn-3:VIT.BB:10523190,Madonna and Child with a goldfinch
6375,"Bassano, Jacopo, il vecchio",1534,6395,http://nrs.harvard.edu/urn-3:VIT.BB:10590329,Agony in the garden
6376,"Anonymous painter of Siena, 14th century",1301,6396,http://nrs.harvard.edu/urn-3:VIT.BB:9450410,Madonna and Child
6377,"Attributed to Zaganelli, Bernardino",1491,6397,http://nrs.harvard.edu/urn-3:VIT.BB:8083738,Madonna and Child with St. Mary Magdalene and St. Catherine of Alexandria
